query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,fold_enrichment,depth,species_code,species_label
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0009725,GO:BP,response to hormone,92,3608,,"IDA TAS,IEA,IGI,IDA IEA,IEA","CALR,NPC1,VPS18,LRP2,RWDD1",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0009743,GO:BP,response to carbohydrate,92,3625,,ISS IEA,PIM3,1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016197,GO:BP,endosomal transport,92,5144,,IDA IMP,STX5,1,9,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016226,GO:BP,iron-sulfur cluster assembly,92,5152,,IDA IBA TAS NAS IEA,NFS1,1,7,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016236,GO:BP,macroautophagy,92,5154,,"IEA,IMP IGI IBA","NPC1,ATG7",1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016237,GO:BP,microautophagy,92,5155,,IBA,ATG7,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016241,GO:BP,regulation of macroautophagy,92,5158,,IEA,NPC1,1,17,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016242,GO:BP,negative regulation of macroautophagy,92,5159,,IEA,NPC1,1,25,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0016310,GO:BP,phosphorylation,92,5173,,"IDA ISS IEA,IDA IEA,IDA IEA,TAS","EPHA4,CDK9,PIM3,IPO5",1,6,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016331,GO:BP,morphogenesis of embryonic epithelium,92,5182,,"IEA,ISS IEA","LIAS,LRP2",1,12,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016358,GO:BP,dendrite development,92,5195,,"ISS IEA,ISS IEA","DHX36,EPHA4",1,20,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016444,GO:BP,somatic cell DNA recombination,92,5198,,IEA,EXO1,1,8,hsapiens,hsapiens
query_1,FALSE,1,13,92,13,0.14130434782608695,1,GO:0016192,GO:BP,vesicle-mediated transport,92,5143,,"ISS IEA,IEA,ISS IBA IEA,EXP IDA IMP IBA NAS IEA,IBA NAS IEA,IBA NAS IEA,ISS IEA,IDA ISS IBA TAS IEA,IDA IBA IEA,IBA NAS IEA,IDA IMP IBA IEA,IEA,IGI ISS","CALR,NPC1,ARF1,VPS18,AP3B2,AP1M1,ATAD1,LRP2,SEC13,AP1S2,STX5,ESYT2,CLU",1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016445,GO:BP,somatic diversification of immunoglobulins,92,5199,,IEA,EXO1,1,19,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016447,GO:BP,somatic recombination of immunoglobulin gene segments,92,5201,,IEA,EXO1,1,27,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0016477,GO:BP,cell migration,92,5204,,"IMP,IDA IMP IEA,ISS,IMP","CALR,EPHA4,CUL5,ANLN",1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016482,GO:BP,cytosolic transport,92,5207,,IDA IMP,STX5,1,8,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0016485,GO:BP,protein processing,92,5208,,"IEA,IBA,IDA IGI,IDA TAS","CASP7,SPG7,CASP1,KLKB1",1,13,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016540,GO:BP,protein autoprocessing,92,5214,,IDA,CASP1,1,14,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016556,GO:BP,mRNA modification,92,5222,,IDA,TRUB2,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016557,GO:BP,peroxisome membrane biogenesis,92,5223,,IMP,PEX16,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016558,GO:BP,protein import into peroxisome matrix,92,5224,,IMP,PEX16,1,29,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016567,GO:BP,protein ubiquitination,92,5229,,"IMP,IDA IBA IEA","VPS18,CUL5",1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016925,GO:BP,protein sumoylation,92,5233,,IEA,ARNT,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016446,GO:BP,somatic hypermutation of immunoglobulin genes,92,5200,,IEA,EXO1,1,21,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016185,GO:BP,synaptic vesicle budding from presynaptic endocytic zone membrane,92,5139,,NAS,AP3B2,1,28,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016183,GO:BP,synaptic vesicle coating,92,5138,,NAS,AP3B2,1,30,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016137,GO:BP,glycoside metabolic process,92,5130,,IMP,CBR4,1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015889,GO:BP,cobalamin transport,92,4971,,TAS,LRP2,1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015914,GO:BP,phospholipid transport,92,4986,,IDA IBA IEA,SCP2,1,8,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0015918,GO:BP,sterol transport,92,4989,,"IDA IMP IEA,IDA IMP IBA NAS IEA,TAS","NPC1,SCP2,CLU",1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015919,GO:BP,peroxisomal membrane transport,92,4990,,IMP,PEX16,1,9,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0015931,GO:BP,nucleobase-containing compound transport,92,4992,,"IEA,IEA","NDC1,SEC13",1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015936,GO:BP,coenzyme A metabolic process,92,4993,,TAS,ACLY,1,15,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0015980,GO:BP,energy derivation by oxidation of organic compounds,92,5036,,"TAS,IEA,TAS","GFPT1,ACADM,GFPT2",1,5,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0016032,GO:BP,viral process,92,5047,,"IMP IEA,IEA,IDA ISS,ISS IEA","NPC1,VPS18,CDK9,ZNFX1",1,1,hsapiens,hsapiens
query_1,FALSE,1,8,92,8,0.08695652173913043,1,GO:0016042,GO:BP,lipid catabolic process,92,5052,,"IDA IMP IBA IEA,IDA IBA TAS IC IEA,TAS,IEA,ISS TAS,IMP,IDA IBA IEA,IEA","ACADM,ACADS,MCAT,PLCD4,SCP2,AIG1,LIPH,ECH1",1,5,hsapiens,hsapiens
query_1,FALSE,1,41,92,41,0.44565217391304346,1,GO:0016043,GO:BP,cellular component organization,92,5053,,"IPI ISS,IEA,IDA ISS IEA,IMP,ISS IEA,IMP ISS IEA,IMP,IDA,IDA IBA TAS NAS IEA,IDA IMP IBA IEA,IDA IBA NAS IEA,NAS,IMP NAS,IMP IBA IEA,IDA,TAS IEA,IEA,IMP IBA IEA,IMP IEA,ISS IEA,ISS IBA IEA,IDA,ISS,ISS IEA,IDA IBA,NAS,TAS,IDA,IDA IMP ISS IEA,TAS,IDA,IBA,IBA,IDA IMP ISS,IDA IBA IEA,IMP IBA TAS,IEA,IDA ISS IBA IEA,IMP,IDA IMP IGI ISS TAS IC IEA,IDA","TAF2,CASP7,CALR,NPC1,ARF1,DHX36,ATG7,CBR4,NFS1,PEX16,VPS18,AP3B2,AP1M1,NDC1,MCAT,PLOD3,SCP2,COX17,SPG7,ATAD1,EPHA4,CDK9,FGD6,LRP2,SEC13,AP1S2,CLPP,CASP1,PXDN,EXO1,ADRM1,ZNFX1,RS3,AQP4,STX5,ANLN,ESYT2,BOK,SON,CLU,RYBP",1,3,hsapiens,hsapiens
query_1,FALSE,1,6,92,6,0.06521739130434782,1,GO:0016050,GO:BP,vesicle organization,92,5058,,"IDA IBA NAS IEA,NAS,IMP NAS,IDA IBA,NAS,IBA IEA","VPS18,AP3B2,AP1M1,SEC13,AP1S2,STX5",1,5,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016051,GO:BP,carbohydrate biosynthetic process,92,5059,,"TAS IEA,IEA","PGAM2,ACADM",1,5,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0016052,GO:BP,carbohydrate catabolic process,92,5060,,"IBA TAS,IMP TAS IEA,IC","GALT,PGAM2,ARNT",1,5,hsapiens,hsapiens
query_1,FALSE,1,12,92,12,0.13043478260869565,1,GO:0016053,GO:BP,organic acid biosynthetic process,92,5061,,"TAS,IMP IBA IEA,IBA,IDA IBA IEA,IEA,TAS,IEA,IDA IBA,IDA,ISS IBA IEA,IDA IBA IEA,NAS","CBR1,CBR4,SDSL,MCAT,PLOD3,SCP2,HPGDS,ACLY,GSTM2,LIAS,MTRR,CASP1",1,9,hsapiens,hsapiens
query_1,FALSE,1,10,92,10,0.10869565217391304,1,GO:0016054,GO:BP,organic acid catabolic process,92,5062,,"IDA IMP IBA IEA,IDA IBA TAS IC IEA,IBA,TAS,IEA,ISS TAS,IDA,IMP,IEA,TAS","ACADM,ACADS,SDSL,MCAT,CRYL1,SCP2,MTRR,AIG1,ECH1,RIDA",1,9,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016064,GO:BP,immunoglobulin mediated immune response,92,5070,,"IEA,IEA","EXO1,CLU",1,10,hsapiens,hsapiens
query_1,FALSE,1,19,92,19,0.20652173913043478,1,GO:0016070,GO:BP,RNA metabolic process,92,5072,,"IDA IPI IMP ISS IBA NAS,IDA TAS,IDA IMP ISS IEA,IDA NAS IEA,IDA IMP TAS IEA,IDA IBA IEA,IDA IEA,IMP,IC IEA,TAS IEA,IDA,IDA,IBA IEA,IDA IMP IBA IEA,IMP,IMP IBA IEA,IDA IBA NAS IEA,IDA IBA IEA,IDA IBA IEA","TAF2,CALR,DHX36,RTCB,CDK9,PUS10,TRUB2,ADRM1,PPWD1,MRM3,RIDA,ANXA4,MGA,SON,CLU,RYBP,ELF1,CIR1,ARNT",1,6,hsapiens,hsapiens
query_1,FALSE,1,8,92,8,0.08695652173913043,1,GO:0016071,GO:BP,mRNA metabolic process,92,5073,,"IDA,IMP,IMP IEA,IDA IEA,IC IEA,IDA,IDA IBA IEA,IEA","TAF2,DHX36,CDK9,TRUB2,PPWD1,RIDA,SON,CIR1",1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016072,GO:BP,rRNA metabolic process,92,5074,,TAS IEA,MRM3,1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016079,GO:BP,synaptic vesicle exocytosis,92,5081,,EXP IDA IMP,VPS18,1,28,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016101,GO:BP,diterpenoid metabolic process,92,5094,,"IDA IBA TAS IEA,TAS","RDH5,LRP2",1,9,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0016125,GO:BP,sterol metabolic process,92,5118,,"IEA,TAS","NPC1,ACLY",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0016126,GO:BP,sterol biosynthetic process,92,5119,,TAS,ACLY,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0017004,GO:BP,cytochrome complex assembly,92,5241,,IMP IBA IEA,COX17,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015884,GO:BP,folic acid transport,92,4966,,ISS IEA,LRP2,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0017038,GO:BP,protein import,92,5252,,IDA,CLU,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0017157,GO:BP,regulation of exocytosis,92,5262,,EXP IDA IMP,VPS18,1,18,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019320,GO:BP,hexose catabolic process,92,5653,,"IBA TAS,TAS IEA","GALT,PGAM2",1,11,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019362,GO:BP,pyridine nucleotide metabolic process,92,5693,,"IMP TAS IEA,IC","PGAM2,ARNT",1,14,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019364,GO:BP,pyridine nucleotide catabolic process,92,5695,,"IMP TAS IEA,IC","PGAM2,ARNT",1,21,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019369,GO:BP,arachidonate metabolic process,92,5699,,TAS,CBR1,1,17,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019371,GO:BP,cyclooxygenase pathway,92,5701,,TAS,CBR1,1,32,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019388,GO:BP,galactose catabolic process,92,5717,,IBA TAS,GALT,1,13,hsapiens,hsapiens
query_1,FALSE,1,5,92,5,0.05434782608695652,1,GO:0019395,GO:BP,fatty acid oxidation,92,5722,,"IDA IMP IEA,IDA IBA TAS IC IEA,TAS,ISS TAS,IEA","ACADM,ACADS,MCAT,SCP2,ECH1",1,15,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019518,GO:BP,L-threonine catabolic process to glycine,92,5824,,TAS,RIDA,1,28,hsapiens,hsapiens
query_1,FALSE,1,36,92,36,0.391304347826087,1,GO:0019538,GO:BP,protein metabolic process,92,5841,,"IDA IEA,IBA NAS,IDA IBA TAS IEA,IDA IEA,IDA IMP IEA,IBA,IDA IMP IBA,IBA IEA,IDA IEA,IDA IEA,IMP,IDA IMP,TAS IEA,IBA TAS IEA,IDA IGI ISS IEA,IDA IEA,IDA IEA,ISS,IBA IEA,IDA IBA TAS IEA,IDA IGI ISS TAS IEA,IMP,NAS,IDA IEA,IDA TAS IEA,IEA,ISS,IDA IBA NAS IEA,TAS,IEA,IMP,IBA,IDA IMP ISS IBA TAS IEA,IMP,IBA,IEA","CASP7,PSMD7,CALR,NPC1,DHX36,GFPT1,ATG7,GFPT2,FNTB,NFS1,VPS18,PLOD3,GNS,SPG7,EPHA4,CDK9,PIM3,LRP2,CTRB1,CLPP,CASP1,TRUB2,ADRM1,PPWD1,KLKB1,PRSS8,RIDA,CUL5,IPO5,RS3,STX5,CRYAA,CLU,RYBP,RWDD1,ARNT",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019585,GO:BP,glucuronate metabolic process,92,5880,,IEA,CRYL1,1,10,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019319,GO:BP,hexose biosynthetic process,92,5652,,"TAS IEA,IEA","PGAM2,ACADM",1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019605,GO:BP,butyrate metabolic process,92,5898,,IBA IEA,ACADS,1,14,hsapiens,hsapiens
query_1,FALSE,1,15,92,15,0.16304347826086957,1,GO:0019637,GO:BP,organophosphate metabolic process,92,5929,,"IDA IBA TAS,IMP TAS IEA,IDA IMP IBA TAS IEA,IDA IBA TAS IEA,TAS,IDA IBA IEA,IDA IEA,IDA IMP IBA IEA,IEA,IDA ISS,IDA IBA TAS IEA,IMP,TAS,TAS,IC","GALT,PGAM2,GFPT1,GFPT2,CBR4,CHKB,NFS1,ENPP3,CRYL1,SCP2,ACLY,COX11,ACSF2,LIPH,ARNT",1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019640,GO:BP,D-glucuronate catabolic process to D-xylulose 5-phosphate,92,5932,,IEA,CRYL1,1,29,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0019693,GO:BP,ribose phosphate metabolic process,92,5978,,"IMP TAS IEA,IDA IEA,IMP,IC","PGAM2,ENPP3,COX11,ARNT",1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019720,GO:BP,Mo-molybdopterin cofactor metabolic process,92,5985,,IEA,NFS1,1,12,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019722,GO:BP,calcium-mediated signaling,92,5986,,IC,GSTM2,1,12,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019724,GO:BP,B cell mediated immunity,92,5987,,"IEA,IEA","EXO1,CLU",1,9,hsapiens,hsapiens
query_1,FALSE,1,7,92,7,0.07608695652173914,1,GO:0019725,GO:BP,cellular homeostasis,92,5988,,"TAS,IMP,IDA IC,IDA,ISS IEA,IMP ISS,IEA","CALR,ARF1,GSTM2,COX11,PIM3,AQP4,BOK",1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019748,GO:BP,secondary metabolic process,92,6000,,IMP,CBR4,1,2,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019751,GO:BP,polyol metabolic process,92,6003,,"IDA,IEA","SCP2,LRP2",1,5,hsapiens,hsapiens
query_1,FALSE,1,25,92,25,0.2717391304347826,1,GO:0019752,GO:BP,carboxylic acid metabolic process,92,6004,,"ISS,IMP TAS IEA,IEA,IDA IMP IBA IEA,TAS,IDA IBA TAS IC IEA,IEA,IMP IBA IEA,IBA,IDA IBA TAS IEA,IEA,IEA,ISS TAS,IDA IEA,IDA IBA IEA,IDA,ISS IBA IEA,IDA ISS IBA IEA,IBA IEA,IMP,IDA ISS IBA NAS IEA,NAS,IEA,TAS,IC","NPC1,PGAM2,GFPT1,ACADM,CBR1,ACADS,GFPT2,CBR4,SDSL,MCAT,PLOD3,CRYL1,SCP2,HPGDS,ACLY,GSTM2,LIAS,MTRR,ACSF2,AIG1,PTGR1,CASP1,ECH1,RIDA,ARNT",1,7,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019626,GO:BP,short-chain fatty acid catabolic process,92,5918,,IBA IEA,ACADS,1,23,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0019318,GO:BP,hexose metabolic process,92,5651,,"IDA IBA TAS IEA,TAS IEA,IEA","GALT,PGAM2,ACADM",1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019254,GO:BP,"carnitine metabolic process, CoA-linked",92,5595,,IMP IEA,ACADM,1,7,hsapiens,hsapiens
query_1,FALSE,1,32,92,32,0.34782608695652173,1,GO:0019222,GO:BP,regulation of metabolic process,92,5569,,"IDA NAS,IDA TAS IEA,IEA,IDA IMP ISS IEA,ISS IEA,IEA,IDA,IDA IMP,IDA ISS,ISS IEA,IGI ISS,IDA IMP IEA,ISS,IDA IMP ISO NAS,IDA,IMP,TAS,IBA,IDA ISS,IDA IMP,TAS,IEA,IBA IEA,IMP,IMP,IDA IMP IBA IEA,IDA IMP ISS IBA TAS IEA,IMP IBA IEA,ISS IEA,IDA IBA NAS IEA,IDA IBA IEA,IDA IBA IC IEA","TAF2,CALR,NPC1,DHX36,GFPT1,ACADM,CBR1,ATG7,SCP2,ALDH2,EPHA4,CDK9,LRP2,CASP1,PUS10,TRUB2,KLKB1,ZNFX1,RIDA,ANXA4,IPO5,RS3,MGA,STX5,BOK,SON,CLU,RYBP,CNPY2,ELF1,CIR1,ARNT",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0017185,GO:BP,peptidyl-lysine hydroxylation,92,5265,,IDA IMP,PLOD3,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018108,GO:BP,peptidyl-tyrosine phosphorylation,92,5302,,IDA ISS,EPHA4,1,15,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018126,GO:BP,protein hydroxylation,92,5307,,IDA IMP,PLOD3,1,7,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0018193,GO:BP,peptidyl-amino acid modification,92,5328,,"IDA IMP,IDA ISS,IDA IEA,IEA","PLOD3,EPHA4,PPWD1,ARNT",1,7,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0018205,GO:BP,peptidyl-lysine modification,92,5339,,"IDA IMP,IEA","PLOD3,ARNT",1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018208,GO:BP,peptidyl-proline modification,92,5342,,IDA IEA,PPWD1,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018212,GO:BP,peptidyl-tyrosine modification,92,5346,,IDA ISS,EPHA4,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018282,GO:BP,metal incorporation into metallo-sulfur cluster,92,5372,,IDA,NFS1,1,13,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018283,GO:BP,iron incorporation into metallo-sulfur cluster,92,5373,,IDA,NFS1,1,15,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018342,GO:BP,protein prenylation,92,5384,,IDA IEA,FNTB,1,10,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018343,GO:BP,protein farnesylation,92,5385,,IDA IEA,FNTB,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018916,GO:BP,nitrobenzene metabolic process,92,5451,,IDA,GSTM2,1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018937,GO:BP,nitroglycerin metabolic process,92,5467,,IDA,ALDH2,1,11,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0018958,GO:BP,phenol-containing compound metabolic process,92,5487,,ISS IEA,ALDH2,1,3,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0019058,GO:BP,viral life cycle,92,5525,,"IMP IEA,IEA,ISS IEA","NPC1,VPS18,ZNFX1",1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019079,GO:BP,viral genome replication,92,5539,,ISS IEA,ZNFX1,1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019080,GO:BP,viral gene expression,92,5540,,IDA ISS,CDK9,1,2,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019083,GO:BP,viral transcription,92,5543,,IDA ISS,CDK9,1,3,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019216,GO:BP,regulation of lipid metabolic process,92,5563,,IDA ISS,SCP2,1,8,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0019218,GO:BP,regulation of steroid metabolic process,92,5565,,IDA,SCP2,1,10,hsapiens,hsapiens
query_1,FALSE,1,13,92,13,0.14130434782608695,1,GO:0019219,GO:BP,regulation of nucleobase-containing compound metabolic process,92,5566,,"IDA NAS,IDA TAS,IDA IMP ISS IEA,IDA IMP IEA,IDA,IDA,IBA IEA,IDA IBA,IMP,IMP IBA IEA,IDA IBA NAS IEA,IDA IBA IEA,IDA IBA IC IEA","TAF2,CALR,DHX36,CDK9,RIDA,ANXA4,MGA,SON,CLU,RYBP,ELF1,CIR1,ARNT",1,8,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0019220,GO:BP,regulation of phosphate metabolic process,92,5567,,"ISS,ISS,TAS,IC","SCP2,EPHA4,IPO5,ARNT",1,12,hsapiens,hsapiens
query_1,FALSE,1,2,92,2,0.021739130434782608,1,GO:0019221,GO:BP,cytokine-mediated signaling pathway,92,5568,,"IMP,IEA","CASP1,PXDN",1,15,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0017148,GO:BP,negative regulation of translation,92,5260,,"IDA TAS,IDA,ISS,ISS","CALR,DHX36,EPHA4,RIDA",1,36,hsapiens,hsapiens
query_1,FALSE,1,4,92,4,0.043478260869565216,1,GO:0006913,GO:BP,nucleocytoplasmic transport,92,2551,,"IDA,NAS,IBA NAS,IDA ISS IBA TAS IEA","CALR,NDC1,SEC13,IPO5",1,9,hsapiens,hsapiens
query_1,FALSE,1,3,92,3,0.03260869565217391,1,GO:0015850,GO:BP,organic hydroxy compound transport,92,4935,,"IDA IMP IEA,IDA IMP IBA NAS IEA,TAS","NPC1,SCP2,CLU",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0015833,GO:BP,peptide transport,92,4919,,ISS IEA,PIM3,1,6,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0010226,GO:BP,response to lithium ion,92,3990,,IEA,CALR,1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0010232,GO:BP,vascular transport,92,3996,,NAS,LRP2,1,8,hsapiens,hsapiens
query_1,FALSE,1,7,92,7,0.07608695652173914,1,GO:0010256,GO:BP,endomembrane system organization,92,4014,,"IEA,IDA IBA IEA,NAS,NAS,IDA IEA,IEA,IMP","CASP7,VPS18,AP1M1,AP1S2,STX5,ESYT2,CLU",1,4,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0010324,GO:BP,membrane invagination,92,4045,,IEA,ARF1,1,5,hsapiens,hsapiens
query_1,FALSE,1,1,92,1,0.010869565217391304,1,GO:0010458,GO:BP,exit from mitosis,92,4138,,TAS,ANLN,1,14,hsapiens,hsapiens
query_1,FALSE,1,31,92,31,0.33695652173913043,1,GO:0010467,GO:BP,gene expression,92,4144,,"IDA IPI IMP ISS IBA NAS,IDA IEA,IDA IBA TAS IEA,IEA,IDA IMP ISS IEA,ISS IEA,IBA,ISS,IDA NAS IEA,IDA IMP TAS IEA,IDA IMP IGI ISS ISO NAS IEA,IDA IBA IEA,IMP IEA,IEA,IMP,IC IEA,IDA TAS,IBA,TAS IEA,IDA ISS,IDA IMP,IBA IEA,IBA,IDA IMP IBA IEA,IDA IMP ISS,IMP IBA IEA,IBA,ISS IEA,IDA IBA NAS IEA,IDA IBA IEA,IDA IBA IEA","TAF2,CASP7,CALR,NPC1,DHX36,GFPT1,SPG7,EPHA4,RTCB,CDK9,CASP1,PUS10,TRUB2,EXO1,ADRM1,PPWD1,KLKB1,ZNFX1,MRM3,RIDA,ANXA4,MGA,CRYAA,SON,CLU,RYBP,RWDD1,CNPY2,ELF1,CIR1,ARNT",1,8,hsapiens,hsapiens
